what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1510145799293
error,log,,,"Internal Error",1510145820846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145847731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145849094
error,log,,,"Internal Error",1510145850813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510145862251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145863939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145867721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1510145872816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510145873847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145874425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145874990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145875444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1510145876939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510145878665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1510146005415
